,upstrm [Ambient],,,dwnstrm [Ambient],Time Elapsed,AI 2: Upstream CO2 (%),AI 10: Downstream CO2 (%)
,,,,,16690.56225,-0.008076971,0.003781706
,,,,,16691.06128,-0.012621509,0.004495943
,,,,,16691.56036,-0.008076295,0.004675664
,,,,,16692.0705,-0.015246123,0.003959674
,,,,,16692.56266,-0.008949347,0.00431856
,,,,,16693.06169,-0.012624904,0.003958562
,,,,,16693.55992,-0.009127874,0.007000828
,,,,,16694.06107,-0.013674065,0.006284134
,,,,,16694.5601,-0.011222498,0.008435288
,,,,,16695.06221,-0.012451058,0.008073476
,,,,,16695.56338,-0.011925488,0.009325189
,,,,,16696.06054,-0.013845158,0.006824684
,,,,,16696.56067,-0.011225456,0.009862873
,,,,,16697.06084,-0.015939757,0.006644867
,,,,,16697.55987,-0.008949531,0.009150576
,,,,,16698.06105,-0.015591558,0.009686115
,,,,,16698.7421,-0.011046775,0.012729736
,,,,,16699.30512,-0.013669526,0.00861402
,,,,,16699.78814,-0.014722848,0.013978867
,,,,,16700.28122,-0.013495433,0.010043359
,,,,,16700.78128,-0.014546741,0.015942492
,,,,,16701.28137,-0.014543208,0.011835938
,,,,,16701.78151,-0.016465454,0.016305615
,,,,,16702.28258,-0.012624074,0.015048855
,,,,,16702.78473,-0.018216282,0.017734519
,,,,,16703.28189,-0.016472121,0.015227001
,,,,,16703.7811,-0.018567468,0.019350592
,,,,,16704.28116,-0.016119286,0.014871827
,,,,,16704.78531,-0.019437195,0.019173705
,,,,,16705.2814,-0.014899907,0.016836944
,,,,,16705.78454,-0.014548416,0.020419938
,,,,,16706.28179,-0.013497414,0.018096985
,,,,,16706.78294,-0.018568668,0.022562358
,,,,,16707.28195,-0.015770262,0.018097139
,,,,,16707.78232,-0.018038966,0.021500673
,,,,,16708.28053,-0.013320773,0.018635807
,,,,,16708.78473,-0.018045181,0.022383604
,,,,,16709.28184,-0.013848046,0.019887474
,,,,,16709.78199,-0.017167786,0.021312468
,,,,,16710.28104,-0.014894347,0.018808772
,,,,,16710.78229,-0.015066014,0.02436268
,,,,,16711.28043,-0.015244301,0.018097235
,,,,,16711.78646,-0.016812791,0.02113557
,,,,,16712.28253,-0.014023774,0.018270559
,,,,,16712.78258,-0.020136938,0.02042049
,,,,,16713.28177,-0.016118953,0.018992459
,,,,,16713.78189,-0.01944405,0.020775711
,,,,,16714.28292,-0.014543927,0.017913519
,,,,,16714.78408,-0.019616505,0.020420545
,,,,,16715.28113,-0.018214133,0.015413662
,,,,,16715.78016,-0.020316139,0.020247746
,,,,,16716.28321,-0.01594816,0.019520524
,,,,,16716.78335,-0.02136332,0.021672806
,,,,,16717.2815,-0.019087561,0.017378919
,,,,,16717.78556,-0.022241293,0.015763401
,,,,,16718.28359,-0.018569556,0.015230006
,,,,,16718.78166,-0.022586561,0.014869208
,,,,,16719.28181,-0.017691055,0.014876536
,,,,,16719.78197,-0.0239889,0.013801355
,,,,,16720.28107,-0.019963129,0.019346919
,,,,,16720.78711,-0.024514202,0.01326166
,,,,,16721.28116,-0.019964746,0.017377509
,,,,,16721.7814,-0.023116017,0.016300592
,,,,,16722.28248,-0.020835522,0.017736729
,,,,,16722.78267,-0.025379631,0.013087954
,,,,,16723.28284,-0.020136737,0.017379205
,,,,,16723.78286,-0.024863386,0.014868491
,,,,,16724.2869,-0.022242513,0.014690664
,,,,,16724.78195,-0.026784845,0.014332836
,,,,,16725.28099,-0.021367162,0.01755553
,,,,,16725.78102,-0.028174611,0.012371592
,,,,,16726.28109,-0.022765124,0.017915373
,,,,,16726.78316,-0.025559154,0.014153803
,,,,,16727.28136,-0.022767152,0.017737454
,,,,,16727.78138,-0.026959635,0.013801392
,,,,,16728.28146,-0.022067594,0.018267293
,,,,,16728.7805,-0.026260674,0.013978066
,,,,,16729.28153,-0.022590157,0.020599702
,,,,,16729.78871,-0.024857212,0.017556423
,,,,,16730.28278,-0.02083884,0.019165259
,,,,,16730.78187,-0.025214185,0.015227534
,,,,,16731.28193,-0.022064237,0.019161782
,,,,,16731.78196,-0.026090488,0.013618918
,,,,,16732.2813,-0.025385934,0.017372293
,,,,,16732.78244,-0.024685294,0.013979882
,,,,,16733.28147,-0.022759719,0.017561917
,,,,,16733.78254,-0.025213075,0.014868893
,,,,,16734.2808,-0.025384789,0.017733418
,,,,,16734.78185,-0.021716508,0.013617256
,,,,,16735.28103,-0.021194176,0.017198559
,,,,,16735.78209,-0.022064016,0.013079288
,,,,,16736.28013,-0.017864543,0.016838721
,,,,,16736.78127,-0.020315918,0.013975078
,,,,,16737.28152,-0.023460152,0.016129959
,,,,,16737.78157,-0.023282975,0.014695909
,,,,,16738.28562,-0.024855645,0.0157701
,,,,,16738.79271,-0.024161091,0.01183255
,,,,,16739.28277,-0.023976949,0.015051138
,,,,,16739.7819,-0.019267586,0.01147378
,,,,,16740.28193,-0.024163245,0.015762892
,,,,,16740.78197,-0.020490749,0.011653862
,,,,,16741.281,-0.025029987,0.014697693
,,,,,16741.78808,-0.022409585,0.009861377
,,,,,16742.28219,-0.025556696,0.014335976
,,,,,16742.78132,-0.019088111,0.010937904
,,,,,16743.28243,-0.023813863,0.014688872
,,,,,16743.78151,-0.021014264,0.011832676
,,,,,16744.2836,-0.025212212,0.015226379
,,,,,16744.79768,-0.02136441,0.011470086
,,,,,16745.28271,-0.025211418,0.015403618
,,,,,16745.78085,-0.020661157,0.012188966
,,,,,16746.28196,-0.024338216,0.015405163
,,,,,16746.78204,-0.021891986,0.012722171
,,,,,16747.2812,-0.024514841,0.016836167
,,,,,16747.79532,-0.021535594,0.012904203
,,,,,16748.28534,-0.023115414,0.01701895
,,,,,16748.78248,-0.022408518,0.012728325
,,,,,16749.28154,-0.02556382,0.016838766
,,,,,16749.78867,-0.020663594,0.013619206
,,,,,16750.28179,-0.023286909,0.020239493
,,,,,16750.78193,-0.021012996,0.013441476
,,,,,16751.28096,-0.024157179,0.017736776
,,,,,16751.7817,-0.019442878,0.012902348
,,,,,16752.28273,-0.02223507,0.015409747
,,,,,16752.78181,-0.022761908,0.013264066
,,,,,16753.28189,-0.024511645,0.016483752
,,,,,16753.78306,-0.020140528,0.012547851
,,,,,16754.28208,-0.023978201,0.015231492
,,,,,16754.78113,-0.02101504,0.010578232
,,,,,16755.28122,-0.023279394,0.015231775
,,,,,16755.78248,-0.018743408,0.010038636
,,,,,16756.28364,-0.023110052,0.014338105
,,,,,16756.78469,-0.019435674,0.008790104
,,,,,16757.28271,-0.023984195,0.013262159
,,,,,16757.78287,-0.018919287,0.007177791
,,,,,16758.28291,-0.023465659,0.010933763
,,,,,16758.78299,-0.019443649,0.008967673
,,,,,16759.28104,-0.022059358,0.012368417
,,,,,16759.78418,-0.019442212,0.005388278
,,,,,16760.28022,-0.022759837,0.010040994
,,,,,16760.78126,-0.017864927,0.006106395
,,,,,16761.28147,-0.025202459,0.009327004
,,,,,16761.7826,-0.019441056,0.004673807
,,,,,16762.28377,-0.021017781,0.007356509
,,,,,16762.78405,-0.018220132,0.004136943
,,,,,16763.2812,-0.021364085,0.00521132
,,,,,16763.78236,-0.016992966,0.004854096
,,,,,16764.28158,-0.020490972,0.00521009
,,,,,16764.78163,-0.017691785,0.007716942
,,,,,16765.28166,-0.018390418,0.006999046
,,,,,16765.78278,-0.015940259,0.007000468
,,,,,16766.28086,-0.022052093,0.007894375
,,,,,16766.78193,-0.01786464,0.00735963
,,,,,16767.28101,-0.021537396,0.003959194
,,,,,16767.78109,-0.017516322,0.005032471
,,,,,16768.28125,-0.022234949,0.003422212
,,,,,16768.78129,-0.017866504,0.002886289
,,,,,16769.28136,-0.022409748,0.002527401
,,,,,16769.78144,-0.019611331,0.006643377
,,,,,16770.2826,-0.01874634,0.006103539
,,,,,16770.78068,-0.019439139,0.008070131
,,,,,16771.28072,-0.020490717,0.003778827
,,,,,16771.7808,-0.018916138,0.008073077
,,,,,16772.28196,-0.019091618,0.005032079
,,,,,16772.78198,-0.021192864,0.008429569
,,,,,16773.2821,-0.021885588,0.00449514
,,,,,16773.78121,-0.02259217,0.007176957
,,,,,16774.28134,-0.024866357,0.003778713
,,,,,16774.78039,-0.019611421,0.009326525
,,,,,16775.28352,-0.020141885,0.006284834
,,,,,16775.78263,-0.018737593,0.009324482
,,,,,16776.28183,-0.022587027,0.003243738
,,,,,16776.78185,-0.021365025,0.009863496
,,,,,16777.28199,-0.014717456,0.006106577
,,,,,16777.7801,-0.016818676,0.010575887
,,,,,16778.28115,-0.010871873,0.005390903
,,,,,16778.78016,-0.009124819,0.008965874
,,,,,16779.28131,-0.001958166,0.005928061
,,,,,16779.78141,0.001537578,0.0109382
,,,,,16780.28147,0.008708024,0.005568302
,,,,,16780.78166,0.017618573,0.008074323
,,,,,16781.28178,0.031431,0.00628393
,,,,,16781.78386,0.035802529,0.01004002
,,,,,16782.28106,0.053274868,0.003780677
,,,,,16782.78216,0.061487173,0.009327281
,,,,,16783.28118,0.085093367,0.004494778
,,,,,16783.78333,0.095577307,0.008433012
,,,,,16784.2804,0.118115619,0.004317196
,,,,,16784.78352,0.141053365,0.007892751
,,,,,16785.28355,0.16292585,0.005210516
,,,,,16785.78571,0.193343551,0.00789314
,,,,,16786.28212,0.213261901,0.003778807
,,,,,16786.78323,0.254492974,0.006463326
,,,,,16787.28231,0.285560416,0.004137221
,,,,,16787.78238,0.304700859,0.007715792
,,,,,16788.28149,0.359532237,0.002170292
,,,,,16788.78151,0.385393932,0.006461595
,,,,,16789.28154,0.446578075,0.003780543
,,,,,16789.78762,0.475187909,0.005748133
,,,,,16790.28165,0.530617497,0.000917157
,,,,,16790.78167,0.577249544,0.006820082
,,,,,16791.28176,0.619237427,0.001811226
,,,,,16791.78079,0.696436009,0.00717888
,,,,,16792.28182,0.735771061,-0.001229422
,,,,,16792.78195,0.81569966,0.004494728
,,,,,16793.28107,0.867770234,0.001632846
,,,,,16793.78111,0.908564466,0.004316671
,,,,,16794.28122,1.00557746,-0.001945181
,,,,,16794.78235,1.054185703,0.005210936
,,,,,16795.28241,1.155644789,0.000559351
,,,,,16795.78362,1.207637782,0.003242176
,,,,,16796.28171,1.259777067,-0.003554788
,,,,,16796.78174,1.364878293,0.001811912
,,,,,16797.28291,1.421932265,-0.000334955
,,,,,16797.78194,1.524609334,0.002348941
,,,,,16798.28102,1.579765825,-0.003376909
,,,,,16798.78807,1.638510323,0.003778785
,,,,,16799.28123,1.746794355,-0.000692965
,,,,,16799.7813,1.801544655,0.00145399
,,,,,16800.28337,1.910539166,-0.00480768
,,,,,16800.7814,1.962265925,0.00127521
,,,,,16801.28055,2.019495349,-0.001408479
,,,,,16801.7816,2.121584795,0.001811977
,,,,,16802.28267,2.17113671,-0.005878377
,,,,,16802.78172,2.270221191,2.28356E-05
,,,,,16803.28174,2.322995976,-0.002481938
,,,,,16803.79879,2.37179195,0.001990827
,,,,,16804.28186,2.466138369,-0.005343537
,,,,,16804.78189,2.513531061,0.000738627
,,,,,16805.28294,2.597324255,-0.003376664
,,,,,16805.78107,2.641679323,0.001275165
,,,,,16806.28214,2.682921577,-0.005165666
,,,,,16806.78025,2.764658115,0.001990401
,,,,,16807.28534,2.806037091,-0.000871867
,,,,,16807.78248,2.880346029,0.001632886
,,,,,16808.2815,2.916023678,-0.000692888
,,,,,16808.78057,2.961765553,0.001096325
,,,,,16809.28266,3.016904239,-0.002480992
,,,,,16809.78384,3.049359615,0.00216937
,,,,,16810.28188,3.111002852,-0.001408125
,,,,,16810.78199,3.14276831,-0.000156013
,,,,,16811.28103,3.192504633,-0.001408415
,,,,,16811.78109,3.228876923,-0.004091873
,,,,,16812.28125,3.255805626,-0.004806627
,,,,,16812.78228,3.30419372,-0.006594457
,,,,,16813.28236,3.329353706,-0.005344129
,,,,,16813.78152,3.349119942,-0.006237137
,,,,,16814.28162,3.347564673,-0.003017958
,,,,,16814.78276,3.34815856,-0.002838702
,,,,,16815.28195,3.34630543,-0.003196904
,,,,,16815.78205,3.345921941,-0.00891986
,,,,,16816.28726,3.345302263,-0.003913384
,,,,,16816.78137,3.347678592,-0.008385523
,,,,,16817.2834,3.348544484,-0.00838414
,,,,,16817.78145,3.348079836,-0.008562594
,,,,,16818.28258,3.34753824,-0.006061119
,,,,,16818.78261,3.345510336,-0.008564419
,,,,,16819.28186,3.346383408,-0.006416391
,,,,,16819.78199,3.347932337,-0.006773651
,,,,,16820.28202,3.347276037,-0.00552325
,,,,,16820.78113,3.346663713,-0.009992765
,,,,,16821.28116,3.347013947,-0.005344362
,,,,,16821.78121,3.34933098,-0.009457089
,,,,,16822.28137,3.346078839,-0.006952093
,,,,,16822.78151,3.346471279,-0.009280605
,,,,,16823.28153,3.348263954,-0.004627734
,,,,,16823.7816,3.345868581,-0.00927837
,,,,,16824.28167,3.347721274,-0.005163639
,,,,,16824.78574,3.348535372,-0.006953015
,,,,,16825.28177,3.34723384,-0.00409143
,,,,,16825.78084,3.344636299,-0.008921067
,,,,,16826.28185,3.344933913,-0.004448168
,,,,,16826.78201,3.34561602,-0.006775703
,,,,,16827.28115,3.345929097,-0.003019149
,,,,,16827.78121,3.346341656,-0.005522925
,,,,,16828.28128,3.347607439,-0.000156088
,,,,,16828.78136,3.347800127,-0.005164239
,,,,,16829.28239,3.34773968,-0.001050339
,,,,,16829.78144,3.346636942,-0.003554612
,,,,,16830.28156,3.346351326,0.00020176
,,,,,16830.78261,3.346830194,-0.004449251
,,,,,16831.28172,3.34656832,0.001096044
,,,,,16831.78287,3.347914491,-0.002839272
,,,,,16832.28201,3.345257403,0.001991251
,,,,,16832.78211,3.344925883,-0.000692967
,,,,,16833.28325,3.3452934,0.00163228
,,,,,16833.78245,3.34617597,0.000559347
,,,,,16834.28155,3.345529038,0.006642821
,,,,,16834.7826,3.347661474,0.002527032
,,,,,16835.28172,3.348080473,0.005030798
,,,,,16835.78175,3.345676158,0.002169382
,,,,,16836.28181,3.346350969,0.007178918
,,,,,16836.78291,3.347040828,0.003778326
,,,,,16837.28194,3.345372194,0.010042438
,,,,,16837.78202,3.346525342,0.004673619
,,,,,16838.28112,3.346996064,0.009505442
,,,,,16838.78115,3.34701406,0.006108063
,,,,,16839.28131,3.344830109,0.012011906
,,,,,16839.78143,3.34755636,0.007892391
,,,,,16840.28152,3.347487253,0.011646743
,,,,,16840.78155,3.346498428,0.008071047
,,,,,16841.28158,3.346324394,0.013085096
,,,,,16841.78172,3.346088685,0.011649234
,,,,,16842.28186,3.347529025,0.014689822
,,,,,16842.78294,3.347924028,0.011471017
,,,,,16843.28098,3.344333227,0.015053341
,,,,,16843.79107,3.34701311,0.011111634
,,,,,16844.28109,3.344943851,0.017912466
,,,,,16844.78115,3.347092516,0.012727327
,,,,,16845.28218,3.347905908,0.016299312
,,,,,16845.78121,3.344411584,0.013980075
,,,,,16846.28124,3.346061573,0.016475587
,,,,,16846.78132,3.345974919,0.013981505
,,,,,16847.28137,3.346185077,0.016299623
,,,,,16847.78147,3.346342048,0.014333224
,,,,,16848.2825,3.347128309,0.017192557
,,,,,16848.78167,3.347914916,0.013615126
,,,,,16849.2817,3.348333818,0.017907184
,,,,,16849.78182,3.342375573,0.011832067
,,,,,16850.28196,3.348710592,0.015942018
,,,,,16850.78104,3.349225852,0.011650748
,,,,,16851.28117,3.345145688,0.01504935
,,,,,16851.7812,3.344333592,0.012005861
,,,,,16852.28123,3.345694877,0.013800755
,,,,,16852.78032,3.344944316,0.010042736
,,,,,16853.28137,3.345947703,0.011827361
,,,,,16853.78246,3.347547586,0.009148748
,,,,,16854.28149,3.344866535,0.013802519
,,,,,16854.78156,3.345031587,0.008789107
,,,,,16855.28066,3.343754819,0.01075591
,,,,,16855.78185,3.346682488,0.00646142
,,,,,16856.2819,3.344157782,0.007354674
,,,,,16856.78198,3.346788307,0.00592521
,,,,,16857.28113,3.345712997,0.006285427
,,,,,16857.78225,3.343712884,0.004317512
,,,,,16858.28241,3.344944316,0.003242624
,,,,,16858.78153,3.346439041,0.006463484
,,,,,16859.28156,3.344236428,0.005745865
,,,,,16859.78167,3.347662189,0.005926235
,,,,,16860.28172,3.345652056,0.000380556
,,,,,16860.7818,3.344568661,0.005390551
,,,,,16861.28186,3.343789455,0.000201674
,,,,,16861.78203,3.344480645,-0.0008714
,,,,,16862.28106,3.34559825,2.28293E-05
,,,,,16862.78108,3.341799753,0.002705559
,,,,,16863.28116,3.347128464,0.002169283
,,,,,16863.78421,3.348655814,0.00377951
,,,,,16864.28124,3.346646535,0.002169083
,,,,,16864.78227,3.345502033,0.003242947
,,,,,16865.28033,3.345040692,0.001095967
,,,,,16865.78244,3.345381301,0.001095937
,,,,,16866.28155,3.344200787,-0.002123602
,,,,,16866.7816,3.348177222,-0.001050364
,,,,,16867.28169,3.345240097,-0.000513854
,,,,,16867.78278,3.348623265,0.005389007
,,,,,16868.28193,3.347390984,-0.000156011
,,,,,16868.78099,3.347023266,0.004852652
,,,,,16869.2801,3.345468585,0.000559506
,,,,,16869.78035,3.346884859,0.004494561
,,,,,16870.28043,3.346866742,0.001096272
,,,,,16870.78051,3.347110741,0.005566524
,,,,,16871.28054,3.346448151,0.002884798
,,,,,16871.78159,3.345197788,0.006283304
,,,,,16872.28162,3.346508477,0.006822459
,,,,,16872.78069,3.345111022,0.008432762
,,,,,16873.28172,3.345460079,0.004853414
,,,,,16873.78086,3.344333747,0.008790011
,,,,,16874.28189,3.346691995,0.005924984
,,,,,16874.78096,3.345161947,0.010219337
,,,,,16875.2841,3.345556491,0.005212813
,,,,,16875.78116,3.345083626,0.012365538
,,,,,16876.2833,3.344465802,0.007534663
,,,,,16876.78245,3.346710392,0.012545915
,,,,,16877.28348,3.35011777,0.009323676
,,,,,16877.78251,3.345616467,0.013078087
,,,,,16878.28155,3.346595817,0.010937341
,,,,,16878.78162,3.343764535,0.016126205
,,,,,16879.28167,3.348159129,0.012184092
,,,,,16879.78197,3.346972382,0.016303549
,,,,,16880.282,3.343451458,0.012549748
,,,,,16880.78209,3.343851926,0.015231363
,,,,,16881.28217,3.348352102,0.012722616
,,,,,16881.78135,3.347915245,0.018270957
,,,,,16882.28138,3.346071772,0.012904552
,,,,,16882.78251,3.34453223,0.017196643
,,,,,16883.28154,3.342288981,0.012368883
,,,,,16883.78157,3.344526796,0.015947752
,,,,,16884.28162,3.345869764,0.01236885
,,,,,16884.78265,3.34590583,0.017016188
,,,,,16885.28191,3.346954159,0.01218488
,,,,,16885.78194,3.346743151,0.017194363
,,,,,16886.28104,3.343740572,0.011293517
,,,,,16886.78007,3.343493588,0.016484057
,,,,,16887.2821,3.343897347,0.013442567
,,,,,16887.78422,3.345092882,0.016841955
,,,,,16888.2813,3.345721988,0.012184687
,,,,,16888.7804,3.348867139,0.016478
,,,,,16889.28147,3.345285569,0.01236849
,,,,,16889.78152,3.344026375,0.015584357
,,,,,16890.28179,3.346710392,0.011827719
,,,,,16890.78182,3.344297574,0.015226218
,,,,,16891.28188,3.342551226,0.010222742
,,,,,16891.78191,3.345731316,0.014692924
,,,,,16892.28109,3.344656135,0.011295775
,,,,,16892.78515,3.344779415,0.013441654
,,,,,16893.28239,3.345294755,0.009327306
,,,,,16893.78149,3.343791854,0.012011581
,,,,,16894.28162,3.343608187,0.009147957
,,,,,16894.78079,3.344210378,0.012905982
,,,,,16895.28292,3.345966168,0.010937695
,,,,,16895.781,3.346002458,0.011113921
,,,,,16896.28207,3.346370182,0.009864395
,,,,,16896.78024,3.3496627,0.011111039
,,,,,16897.28247,3.344743438,0.007535946
,,,,,16897.78165,3.341065739,0.009860524
,,,,,16898.28275,3.34490002,0.007000791
,,,,,16898.7819,3.347041691,0.009680168
,,,,,16899.28697,3.346080564,0.005567847
,,,,,16899.78103,3.346297335,0.008789032
,,,,,16900.28118,3.345303576,0.004852469
,,,,,16900.78024,3.344725033,0.008429725
,,,,,16901.28231,3.344866846,0.004494899
,,,,,16901.78134,3.344743249,0.007713349
,,,,,16902.28138,3.346535731,0.005567579
,,,,,16902.78043,3.345433098,0.005747716
,,,,,16903.28262,3.346526619,0.005390422
,,,,,16903.78264,3.34477968,0.006642049
,,,,,16904.2817,3.342463468,0.003421
,,,,,16904.78281,3.342385508,0.00163292
,,,,,16905.28197,3.342629519,0.005032623
,,,,,16905.78105,3.343433392,0.002527894
,,,,,16906.28113,3.345957103,0.003422741
,,,,,16906.78102,3.345023564,0.001811187
,,,,,16907.28009,3.345906031,0.003779001
,,,,,16907.78113,3.345468923,0.00145381
,,,,,16908.28116,3.344673397,0.004315421
,,,,,16908.7812,3.345800642,0.005209726
,,,,,16909.28022,3.345740508,0.003243614
,,,,,16909.78137,3.347119899,-0.001229117
,,,,,16910.28139,3.34670128,0.002169124
,,,,,16910.78051,3.348439223,-0.000871918
,,,,,16911.28258,3.343363445,-0.003196524
,,,,,16911.7819,3.345896994,-0.001765677
,,,,,16912.28192,3.344927328,0.001454411
,,,,,16912.78708,3.345285359,-0.004806523
,,,,,16913.28211,3.344830866,0.00127534
,,,,,16913.78117,3.345957079,-0.002481139
,,,,,16914.28125,3.343677134,-0.000871525
,,,,,16914.78128,3.344996318,-0.003196159
,,,,,16915.28131,3.343128789,0.000738357
,,,,,16915.78034,3.34326782,-0.005166028
,,,,,16916.28137,3.345240212,-0.000513896
,,,,,16916.7815,3.346683156,-0.004805758
,,,,,16917.28153,3.344650811,-0.000871749
,,,,,16917.7817,3.345836741,-0.00498493
,,,,,16918.2819,3.344559648,-0.000871525
,,,,,16918.78429,3.344683279,-0.003733617
,,,,,16919.28252,3.344080871,-0.001229542
,,,,,16919.7887,3.346890255,-0.001408254
,,,,,16920.28292,3.346402483,-0.000692572
,,,,,16920.782,3.345556491,-0.004806472
,,,,,16921.28203,3.344035857,-0.000156089
,,,,,16921.78116,3.343240854,-0.001587565
,,,,,16922.28121,3.346724722,0.000738603
,,,,,16922.78128,3.346752153,-0.003198037
,,,,,16923.28133,3.345616751,0.00055938
,,,,,16923.78157,3.344366947,-0.002481891
,,,,,16924.2828,3.345313077,0.000917333
,,,,,16924.78197,3.343722663,-0.004092381
,,,,,16925.282,3.340629726,0.001274844
,,,,,16925.78114,3.344072222,-0.002482187
,,,,,16926.28427,3.345625985,0.00216903
,,,,,16926.78236,3.34406266,-0.004269559
,,,,,16927.28039,3.34553865,0.001633257
,,,,,16927.78252,3.345827894,-0.000871567
,,,,,16928.28255,3.345589477,0.001453597
,,,,,16928.78173,3.342270951,-0.003376745
,,,,,16929.28182,3.343511801,0.00217001
,,,,,16929.78201,3.34480357,-0.000871725
,,,,,16930.28105,3.342761153,0.002169053
,,,,,16930.78217,3.344421169,-0.002838918
,,,,,16931.28334,3.344779942,0.004138141
,,,,,16931.78245,3.345529523,2.28264E-05
,,,,,16932.28863,3.345336656,0.004137915
,,,,,16932.78169,3.343023555,-0.001050194
,,,,,16933.28273,3.344734444,0.004672934
,,,,,16933.78283,3.344788788,0.002885103
,,,,,16934.28293,3.344159589,0.00556702
,,,,,16934.78112,3.344830741,0.002526512
,,,,,16935.28222,3.342464099,0.006463062
,,,,,16935.78139,3.342656955,0.001991273
,,,,,16936.29357,3.342867622,0.010221224
,,,,,16936.78159,3.343267302,0.003063706
,,,,,16937.28189,3.344114047,0.008250452
,,,,,16937.78192,3.344743554,0.00628274
,,,,,16938.28502,3.345372876,0.010037682
,,,,,16938.78005,3.342201909,0.006820042
,,,,,16939.28109,3.343355227,0.011826276
,,,,,16939.78321,3.344376086,0.008611646
,,,,,16940.28124,3.341747461,0.012902875
,,,,,16940.78131,3.342150512,0.007535215
,,,,,16941.28248,3.346131751,0.014689705
,,,,,16941.78154,3.345032573,0.011468784
,,,,,16942.28258,3.345373019,0.016127513
,,,,,16942.78172,3.342647588,0.010216714
,,,,,16943.28187,3.343056867,0.015768945
